entity_id,views,list_views,searches,cart_adds,cart_updates,checkouts,orders,reviews,chat_messages,buy_score_heuristic,top_category,has_order,behavior_label,label_confidence,event_count,first_event_at,last_event_at
user_0396,0,0,1,2,0,1,2,1,1,36,audio,1,loyal_customer,0.9,8,2026-04-20T07:50:46.072238+00:00,2026-04-20T07:50:46.072293+00:00
user_0397,1,0,1,1,0,0,0,0,2,12,mobile,0,researcher,0.58,5,2026-04-20T07:50:46.072300+00:00,2026-04-20T07:50:46.072331+00:00
user_0398,0,0,1,1,0,0,0,2,1,14,mobile,0,researcher,0.58,5,2026-04-20T07:50:46.072338+00:00,2026-04-20T07:50:46.072368+00:00
user_0399,1,3,0,3,0,2,2,0,0,43,wearable,1,loyal_customer,0.9,11,2026-04-20T07:50:46.072376+00:00,2026-04-20T07:50:46.072451+00:00
user_0400,2,1,1,0,0,0,2,1,0,26,audio,1,loyal_customer,0.9,7,2026-04-20T07:50:46.072458+00:00,2026-04-20T07:50:46.072507+00:00
user_0401,1,2,1,0,0,0,1,2,0,20,audio,1,researcher,0.58,7,2026-04-20T07:50:46.072514+00:00,2026-04-20T07:50:46.072558+00:00
user_0402,2,0,3,1,0,1,1,1,1,32,tablet,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.072566+00:00,2026-04-20T07:50:46.072636+00:00
user_0403,2,0,3,2,0,1,2,0,1,41,computer,1,loyal_customer,0.9,11,2026-04-20T07:50:46.072644+00:00,2026-04-20T07:50:46.073669+00:00
user_0404,1,0,1,0,0,1,0,2,2,19,mobile,0,researcher,0.58,7,2026-04-20T07:50:46.073676+00:00,2026-04-20T07:50:46.073723+00:00
user_0405,0,3,3,1,0,3,0,1,1,33,tablet,0,researcher,0.58,12,2026-04-20T07:50:46.073730+00:00,2026-04-20T07:50:46.073815+00:00
user_0406,1,0,0,1,0,0,0,0,2,10,component,0,impulse_buyer,0.52,4,2026-04-20T07:50:46.073824+00:00,2026-04-20T07:50:46.073848+00:00
user_0407,2,0,1,1,0,2,0,1,2,27,tablet,0,impulse_buyer,0.52,9,2026-04-20T07:50:46.073855+00:00,2026-04-20T07:50:46.073916+00:00
user_0408,2,2,1,1,0,1,1,1,1,30,wearable,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.073924+00:00,2026-04-20T07:50:46.074002+00:00
user_0409,2,1,0,1,0,1,1,2,2,32,wearable,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.074010+00:00,2026-04-20T07:50:46.074078+00:00
user_0410,0,1,1,0,0,1,0,0,1,10,component,0,researcher,0.58,4,2026-04-20T07:50:46.074086+00:00,2026-04-20T07:50:46.074109+00:00
user_0411,0,0,0,0,0,0,0,2,2,10,wearable,0,researcher,0.58,4,2026-04-20T07:50:46.074116+00:00,2026-04-20T07:50:46.074140+00:00
user_0412,2,1,1,1,0,0,1,1,2,26,mobile,1,impulse_buyer,0.52,9,2026-04-20T07:50:46.074147+00:00,2026-04-20T07:50:46.074207+00:00
user_0413,0,1,1,0,0,0,0,1,2,10,mobile,0,researcher,0.58,5,2026-04-20T07:50:46.074215+00:00,2026-04-20T07:50:46.074246+00:00
user_0414,0,0,1,1,0,0,2,0,0,22,component,1,loyal_customer,0.9,4,2026-04-20T07:50:46.074254+00:00,2026-04-20T07:50:46.075231+00:00
user_0415,0,3,2,0,0,2,1,3,0,34,computer,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.075239+00:00,2026-04-20T07:50:46.075317+00:00
user_0416,3,0,0,0,0,0,1,0,0,14,wearable,1,impulse_buyer,0.52,4,2026-04-20T07:50:46.075324+00:00,2026-04-20T07:50:46.075347+00:00
user_0417,0,2,1,3,0,3,1,1,1,44,computer,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.075354+00:00,2026-04-20T07:50:46.075439+00:00
user_0418,2,0,1,0,0,0,2,0,1,24,computer,1,loyal_customer,0.9,6,2026-04-20T07:50:46.075447+00:00,2026-04-20T07:50:46.075485+00:00
user_0419,0,4,3,2,0,2,0,0,0,28,component,0,researcher,0.58,11,2026-04-20T07:50:46.075492+00:00,2026-04-20T07:50:46.075568+00:00
user_0420,0,0,2,2,0,0,0,0,0,12,computer,0,researcher,0.58,4,2026-04-20T07:50:46.075576+00:00,2026-04-20T07:50:46.075599+00:00
user_0421,1,0,3,0,0,1,3,1,2,44,wearable,1,loyal_customer,0.9,11,2026-04-20T07:50:46.075607+00:00,2026-04-20T07:50:46.075683+00:00
user_0422,0,0,0,1,0,0,1,1,5,25,mobile,1,researcher,0.58,8,2026-04-20T07:50:46.075691+00:00,2026-04-20T07:50:46.075744+00:00
user_0423,1,0,0,0,0,2,0,1,0,15,audio,0,impulse_buyer,0.52,4,2026-04-20T07:50:46.075751+00:00,2026-04-20T07:50:46.075773+00:00
user_0424,3,0,1,0,0,0,2,1,1,29,audio,1,loyal_customer,0.9,8,2026-04-20T07:50:46.075781+00:00,2026-04-20T07:50:46.075835+00:00
user_0425,0,1,3,1,0,2,0,3,1,32,audio,0,researcher,0.58,11,2026-04-20T07:50:46.075843+00:00,2026-04-20T07:50:46.076869+00:00
user_0426,0,2,1,2,0,2,2,3,0,47,component,1,loyal_customer,0.9,12,2026-04-20T07:50:46.076877+00:00,2026-04-20T07:50:46.076960+00:00
user_0427,1,2,1,1,0,2,1,2,0,34,computer,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.076967+00:00,2026-04-20T07:50:46.077037+00:00
user_0428,0,0,0,1,0,1,1,1,0,20,component,1,impulse_buyer,0.82,4,2026-04-20T07:50:46.077045+00:00,2026-04-20T07:50:46.077068+00:00
user_0429,0,0,0,2,0,0,1,0,1,18,computer,1,impulse_buyer,0.82,4,2026-04-20T07:50:46.077075+00:00,2026-04-20T07:50:46.077098+00:00
user_0430,1,3,1,0,0,1,2,2,1,36,tablet,1,loyal_customer,0.9,11,2026-04-20T07:50:46.077105+00:00,2026-04-20T07:50:46.077181+00:00
user_0431,2,0,1,2,0,0,0,2,0,20,tablet,0,impulse_buyer,0.52,7,2026-04-20T07:50:46.077188+00:00,2026-04-20T07:50:46.077234+00:00
user_0432,2,1,0,0,0,2,1,3,2,36,computer,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.077241+00:00,2026-04-20T07:50:46.077316+00:00
user_0433,0,2,0,0,0,0,0,0,2,6,audio,0,researcher,0.58,4,2026-04-20T07:50:46.077324+00:00,2026-04-20T07:50:46.077347+00:00
user_0434,1,2,1,0,0,0,1,1,1,19,tablet,1,researcher,0.58,7,2026-04-20T07:50:46.077354+00:00,2026-04-20T07:50:46.077407+00:00
user_0435,0,2,1,3,0,1,1,2,0,35,mobile,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.077414+00:00,2026-04-20T07:50:46.078477+00:00
user_0436,2,1,0,0,0,0,1,1,0,16,component,1,impulse_buyer,0.52,5,2026-04-20T07:50:46.078485+00:00,2026-04-20T07:50:46.078516+00:00
user_0437,0,0,3,1,0,1,3,3,0,48,computer,1,loyal_customer,0.9,11,2026-04-20T07:50:46.078523+00:00,2026-04-20T07:50:46.078601+00:00
user_0438,0,2,0,0,0,3,1,0,3,31,component,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.078609+00:00,2026-04-20T07:50:46.078669+00:00
user_0439,0,0,0,0,0,3,2,0,0,31,mobile,1,loyal_customer,0.9,5,2026-04-20T07:50:46.078676+00:00,2026-04-20T07:50:46.078706+00:00
user_0440,1,1,2,1,0,1,1,1,1,29,tablet,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.078714+00:00,2026-04-20T07:50:46.078781+00:00
user_0441,2,1,1,1,0,0,1,1,2,26,mobile,1,impulse_buyer,0.52,9,2026-04-20T07:50:46.078789+00:00,2026-04-20T07:50:46.078856+00:00
user_0442,0,2,1,0,0,0,0,1,1,9,wearable,0,researcher,0.58,5,2026-04-20T07:50:46.078863+00:00,2026-04-20T07:50:46.078900+00:00
user_0443,1,1,1,0,0,0,0,2,0,11,audio,0,researcher,0.58,5,2026-04-20T07:50:46.078908+00:00,2026-04-20T07:50:46.078941+00:00
user_0444,0,0,2,0,0,0,0,1,1,9,wearable,0,researcher,0.58,4,2026-04-20T07:50:46.078949+00:00,2026-04-20T07:50:46.078974+00:00
user_0445,1,1,4,0,0,2,1,1,1,34,wearable,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.078983+00:00,2026-04-20T07:50:46.079068+00:00
user_0446,1,1,0,1,0,0,1,5,1,32,wearable,1,impulse_buyer,0.52,10,2026-04-20T07:50:46.079077+00:00,2026-04-20T07:50:46.080349+00:00
user_0447,0,2,0,0,0,1,0,1,1,12,component,0,researcher,0.58,5,2026-04-20T07:50:46.080357+00:00,2026-04-20T07:50:46.080386+00:00
user_0448,1,0,1,1,0,3,3,0,1,49,wearable,1,loyal_customer,0.9,10,2026-04-20T07:50:46.080394+00:00,2026-04-20T07:50:46.080461+00:00
user_0449,2,0,0,2,0,5,0,0,1,39,component,0,impulse_buyer,0.52,10,2026-04-20T07:50:46.080469+00:00,2026-04-20T07:50:46.080534+00:00
user_0450,1,1,1,1,0,2,3,1,2,50,wearable,1,loyal_customer,0.9,12,2026-04-20T07:50:46.080541+00:00,2026-04-20T07:50:46.080623+00:00
user_0451,0,1,1,0,0,0,1,1,0,14,tablet,1,researcher,0.58,4,2026-04-20T07:50:46.080630+00:00,2026-04-20T07:50:46.080652+00:00
user_0452,1,2,1,1,0,2,1,1,0,31,computer,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.080660+00:00,2026-04-20T07:50:46.080717+00:00
user_0453,1,1,1,0,0,0,0,1,0,8,computer,0,researcher,0.58,4,2026-04-20T07:50:46.080725+00:00,2026-04-20T07:50:46.080746+00:00
user_0454,0,0,0,3,0,1,2,0,2,37,component,1,loyal_customer,0.9,8,2026-04-20T07:50:46.080754+00:00,2026-04-20T07:50:46.080804+00:00
user_0455,0,0,1,0,0,0,3,2,1,34,audio,1,loyal_customer,0.9,7,2026-04-20T07:50:46.080812+00:00,2026-04-20T07:50:46.080856+00:00
user_0456,0,2,1,2,0,4,0,0,0,32,computer,0,researcher,0.58,9,2026-04-20T07:50:46.080863+00:00,2026-04-20T07:50:46.081897+00:00
user_0457,2,0,1,1,0,1,0,0,1,17,audio,0,impulse_buyer,0.52,6,2026-04-20T07:50:46.081906+00:00,2026-04-20T07:50:46.081943+00:00
user_0458,1,2,2,0,0,4,1,0,2,40,computer,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.081950+00:00,2026-04-20T07:50:46.082038+00:00
user_0459,1,2,1,2,0,1,1,1,1,32,wearable,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.082046+00:00,2026-04-20T07:50:46.082116+00:00
user_0460,1,1,2,2,0,1,1,1,0,31,tablet,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.082123+00:00,2026-04-20T07:50:46.082185+00:00
user_0461,2,0,1,0,0,1,1,3,0,28,tablet,1,impulse_buyer,0.52,8,2026-04-20T07:50:46.082193+00:00,2026-04-20T07:50:46.082246+00:00
user_0462,0,2,1,0,0,1,0,1,0,12,wearable,0,researcher,0.58,5,2026-04-20T07:50:46.082254+00:00,2026-04-20T07:50:46.082285+00:00
user_0463,0,0,0,1,0,0,2,2,1,28,wearable,1,loyal_customer,0.9,6,2026-04-20T07:50:46.082303+00:00,2026-04-20T07:50:46.082342+00:00
user_0464,0,1,2,0,0,0,1,2,1,21,audio,1,researcher,0.58,7,2026-04-20T07:50:46.082350+00:00,2026-04-20T07:50:46.082394+00:00
user_0465,1,1,0,2,0,0,0,0,0,11,component,0,impulse_buyer,0.52,4,2026-04-20T07:50:46.082401+00:00,2026-04-20T07:50:46.082422+00:00
user_0466,1,1,1,1,0,2,0,2,2,29,tablet,0,researcher,0.58,10,2026-04-20T07:50:46.082429+00:00,2026-04-20T07:50:46.082498+00:00
user_0467,1,3,2,1,0,1,1,0,0,26,mobile,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.082506+00:00,2026-04-20T07:50:46.083536+00:00
user_0468,2,0,0,3,0,1,0,0,0,21,computer,0,impulse_buyer,0.52,6,2026-04-20T07:50:46.083544+00:00,2026-04-20T07:50:46.083582+00:00
user_0469,0,0,1,4,0,0,1,0,1,28,audio,1,impulse_buyer,0.82,7,2026-04-20T07:50:46.083590+00:00,2026-04-20T07:50:46.083637+00:00
user_0470,0,0,2,2,0,2,1,2,0,36,mobile,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.083645+00:00,2026-04-20T07:50:46.083706+00:00
user_0471,1,3,2,2,0,3,0,0,1,34,tablet,0,researcher,0.58,12,2026-04-20T07:50:46.083714+00:00,2026-04-20T07:50:46.083799+00:00
user_0472,2,2,0,1,0,2,0,1,2,27,audio,0,impulse_buyer,0.52,10,2026-04-20T07:50:46.083806+00:00,2026-04-20T07:50:46.083875+00:00
user_0473,1,0,1,0,0,1,2,1,1,30,computer,1,loyal_customer,0.9,7,2026-04-20T07:50:46.083882+00:00,2026-04-20T07:50:46.083924+00:00
user_0474,1,0,3,0,0,0,2,0,0,24,mobile,1,loyal_customer,0.9,6,2026-04-20T07:50:46.083931+00:00,2026-04-20T07:50:46.083966+00:00
user_0475,0,2,1,0,0,1,0,0,0,9,computer,0,researcher,0.58,4,2026-04-20T07:50:46.083973+00:00,2026-04-20T07:50:46.083995+00:00
user_0476,2,0,2,0,0,0,0,1,1,13,audio,0,researcher,0.58,6,2026-04-20T07:50:46.084003+00:00,2026-04-20T07:50:46.084041+00:00
user_0477,2,1,1,1,0,1,1,1,0,27,wearable,1,impulse_buyer,0.82,8,2026-04-20T07:50:46.084048+00:00,2026-04-20T07:50:46.084103+00:00
user_0478,1,1,0,1,0,2,3,1,1,46,computer,1,loyal_customer,0.9,10,2026-04-20T07:50:46.084111+00:00,2026-04-20T07:50:46.085149+00:00
user_0479,2,1,1,1,0,0,0,0,0,11,wearable,0,impulse_buyer,0.52,5,2026-04-20T07:50:46.085157+00:00,2026-04-20T07:50:46.085187+00:00
user_0480,1,1,3,1,0,0,2,0,0,29,mobile,1,loyal_customer,0.9,8,2026-04-20T07:50:46.085195+00:00,2026-04-20T07:50:46.085253+00:00
user_0481,1,0,1,1,0,1,1,1,0,24,component,1,impulse_buyer,0.82,6,2026-04-20T07:50:46.085261+00:00,2026-04-20T07:50:46.085299+00:00
user_0482,1,1,1,2,0,1,1,1,1,31,component,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.085307+00:00,2026-04-20T07:50:46.085369+00:00
user_0483,1,2,2,0,0,0,2,2,1,32,computer,1,loyal_customer,0.9,10,2026-04-20T07:50:46.085377+00:00,2026-04-20T07:50:46.085441+00:00
user_0484,0,2,1,1,0,1,2,2,3,41,mobile,1,loyal_customer,0.9,12,2026-04-20T07:50:46.085449+00:00,2026-04-20T07:50:46.085533+00:00
user_0485,3,1,1,2,0,0,0,2,1,25,wearable,0,impulse_buyer,0.52,10,2026-04-20T07:50:46.085541+00:00,2026-04-20T07:50:46.085610+00:00
user_0486,1,0,2,2,0,3,1,0,0,37,component,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.085617+00:00,2026-04-20T07:50:46.085678+00:00
user_0487,0,0,0,2,0,2,0,1,0,21,mobile,0,researcher,0.58,5,2026-04-20T07:50:46.085686+00:00,2026-04-20T07:50:46.085717+00:00
user_0488,2,0,2,1,0,0,0,0,0,12,component,0,researcher,0.58,5,2026-04-20T07:50:46.085724+00:00,2026-04-20T07:50:46.086698+00:00
user_0489,0,2,0,0,0,3,1,1,1,30,mobile,1,impulse_buyer,0.82,8,2026-04-20T07:50:46.086707+00:00,2026-04-20T07:50:46.086761+00:00
user_0490,0,1,2,0,0,0,1,0,1,15,computer,1,researcher,0.58,5,2026-04-20T07:50:46.086769+00:00,2026-04-20T07:50:46.086801+00:00
user_0491,1,1,1,2,0,1,3,0,1,44,audio,1,loyal_customer,0.9,10,2026-04-20T07:50:46.086809+00:00,2026-04-20T07:50:46.086879+00:00
user_0492,0,3,1,0,0,2,2,0,1,33,computer,1,loyal_customer,0.9,9,2026-04-20T07:50:46.086887+00:00,2026-04-20T07:50:46.086948+00:00
user_0493,1,0,2,0,0,2,0,3,0,25,tablet,0,researcher,0.58,8,2026-04-20T07:50:46.086956+00:00,2026-04-20T07:50:46.087011+00:00
user_0494,0,3,1,1,0,0,0,1,0,12,audio,0,researcher,0.58,6,2026-04-20T07:50:46.087019+00:00,2026-04-20T07:50:46.087057+00:00
user_0495,2,2,0,2,0,2,0,0,0,24,component,0,impulse_buyer,0.52,8,2026-04-20T07:50:46.087065+00:00,2026-04-20T07:50:46.087119+00:00
user_0496,1,0,1,3,0,3,1,2,0,45,tablet,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.087127+00:00,2026-04-20T07:50:46.087204+00:00
user_0497,2,2,1,2,0,0,2,0,1,34,component,1,loyal_customer,0.9,10,2026-04-20T07:50:46.087212+00:00,2026-04-20T07:50:46.087285+00:00
user_0498,1,1,0,0,0,0,1,1,1,16,component,1,impulse_buyer,0.52,5,2026-04-20T07:50:46.087296+00:00,2026-04-20T07:50:46.087332+00:00
user_0499,2,2,1,1,0,0,2,1,1,33,mobile,1,loyal_customer,0.9,10,2026-04-20T07:50:46.088465+00:00,2026-04-20T07:50:46.088541+00:00
user_0500,0,1,0,0,0,0,1,0,2,13,mobile,1,researcher,0.58,4,2026-04-20T07:50:46.088549+00:00,2026-04-20T07:50:46.088573+00:00
bench-price_sensitive-056,1,0,2,1,1,0,0,0,0,12,clothes,0,researcher,0.58,6,2026-04-13T17:09:31.256248+00:00,2026-04-20T08:01:34.256248+00:00
bench-loyal_customer-041,1,0,0,1,0,1,2,1,0,30,clothes,1,loyal_customer,0.9,6,2026-04-14T17:04:31.256248+00:00,2026-04-20T08:02:34.256248+00:00
bench-impulse_buyer-040,1,1,0,1,0,1,1,0,0,20,clothes,1,impulse_buyer,0.82,5,2026-04-13T22:27:32.256248+00:00,2026-04-20T08:04:33.256248+00:00
bench-impulse_buyer-019,1,1,0,1,0,1,1,0,0,20,mobile,1,impulse_buyer,0.82,5,2026-04-14T00:55:32.256248+00:00,2026-04-20T08:07:35.256248+00:00
